0.999432;3.00041
0.99946;3.00039
0.999487;3.00037
0.999513;3.00035
0.999537;3.00034
0.999561;3.00032
0.999582;3.0003
0.999603;3.00029
0.999623;3.00027
0.999642;3.00026
0.99966;3.00025
0.999677;3.00023
0.999693;3.00022
0.999708;3.00021
0.999723;3.0002
0.999737;3.00019
0.99975;3.00018
0.999763;3.00017
0.999774;3.00016
0.999786;3.00016
0.999796;3.00015
0.999807;3.00014
0.999816;3.00013
0.999825;3.00013
0.999834;3.00012
0.999842;3.00011
0.99985;3.00011
0.999858;3.0001
0.999865;3.0001
0.999872;3.00009
0.999878;3.00009
0.999884;3.00008
0.99989;3.00008
0.999895;3.00008
0.999901;3.00007
0.999906;3.00007
0.99991;3.00007
0.999915;3.00006
0.999919;3.00006
0.999923;3.00006
0.999927;3.00005
0.999931;3.00005
0.999934;3.00005
0.999937;3.00005
0.999941;3.00004
0.999944;3.00004
0.999946;3.00004
0.999949;3.00004
0.999952;3.00004
0.999954;3.00003
0.999956;3.00003
0.999958;3.00003
0.999961;3.00003
0.999963;3.00003
0.999964;3.00003
0.999966;3.00002
0.999968;3.00002
0.999969;3.00002
0.999971;3.00002
0.999972;3.00002
0.999974;3.00002
0.999975;3.00002
0.999976;3.00002
0.999978;3.00002
0.999979;3.00002
0.99998;3.00001
0.999981;3.00001
0.999982;3.00001
0.999983;3.00001
0.999984;3.00001
0.999984;3.00001
0.999985;3.00001
0.999986;3.00001
0.999987;3.00001
0.999987;3.00001
0.999988;3.00001
0.999988;3.00001
0.999989;3.00001
0.99999;3.00001
0.99999;3.00001
0.999991;3.00001
0.999991;3.00001
0.999992;3.00001
0.999992;3.00001
0.999992;3.00001
0.999993;3.00001
0.999993;3.00001
0.999993;3
0.999994;3
0.999994;3
0.999994;3
0.999995;3
0.999995;3
0.999995;3
0.999995;3
0.999996;3
0.999996;3
0.999996;3
0.999996;3
0.999996;3
0.999997;3
0.999997;3
0.999997;3
0.999997;3
0.999997;3
0.999997;3
0.999998;3
0.999998;3
0.999998;3
0.999998;3
0.999998;3
0.999998;3
0.999998;3
0.999998;3
0.999998;3
0.999998;3
