1.67909;1.56345;4.1147;1.80553;4.49341;-0,217234; ;227;3.17731;3.17731;4.4934;-0,217231; ;4695
1.56092;1.0326;4.31735;1.24547;4.49341;-0,217234; ;246;3.1773;3.17731;4.49339;-0,21723; ;4481
1.29899;1.67364;1.77867;4.12638;4.49341;-0,217234; ;239;3.17731;3.17732;4.4934;-0,217231; ;4725
1.16717;1.99438;1.80452;4.11515;4.49341;-0,217234; ;227;3.1773;3.1773;4.49339;-0,21723; ;4496
1.81315;1.54222;4.21408;1.55956;4.49341;-0,217234; ;235;3.17731;3.1773;4.49339;-0,21723; ;4493
1.0558;1.70215;1.43221;4.25905;4.49341;-0,217234; ;235;3.17731;3.1773;4.49339;-0,217231; ;4605
1.47073;1.67692;1.72197;4.15037;4.49341;-0,217234; ;238;3.17731;3.17731;4.49339;-0,217231; ;4621
1.30622;1.35366;1.50949;4.23228;4.49341;-0,217234; ;247;3.17731;3.17731;4.49339;-0,217231; ;4582
1.51838;1.81474;1.60368;4.19749;4.49341;-0,217234; ;230;3.17731;3.1773;4.49339;-0,21723; ;4485
1.98997;1.71566;3.99749;2.05202;4.49341;-0,217234; ;232;3.1773;3.17731;4.49339;-0,21723; ;4478
1.45396;1.34538;4.24373;1.47698;4.49341;-0,217234; ;236;3.1773;3.1773;4.49338;-0,217228; ;4370
1.36563;1.4327;1.67324;4.17025;4.49341;-0,217234; ;227;3.17731;3.1773;4.49339;-0,217231; ;4609
1.94832;1.8769;4.02326;2.00102;4.49341;-0,217234; ;229;3.1773;3.17731;4.49339;-0,21723; ;4484
1.16142;1.50705;1.70988;4.15536;4.49341;-0,217234; ;237;3.17731;3.1773;4.49339;-0,217231; ;4592
1.39647;1.8279;1.47795;4.24339;4.49341;-0,217234; ;246;3.1773;3.17731;4.49339;-0,21723; ;4475
1.40752;1.18493;4.30205;1.29733;4.49341;-0,217234; ;244;3.17731;3.1773;4.49339;-0,21723; ;4500
1.48968;1.287;4.24374;1.47695;4.49341;-0,217234; ;237;3.17731;3.17731;4.49339;-0,217231; ;4590
1.59711;1.69187;1.75141;4.13803;4.49341;-0,217234; ;227;3.17731;3.1773;4.49339;-0,21723; ;4488
1.60035;1.16572;4.1676;1.67983;4.49341;-0,217234; ;246;3.17731;3.1773;4.49339;-0,21723; ;4487
1.07283;1.92282;1.4178;4.26387;4.49341;-0,217234; ;236;3.17731;3.1773;4.49339;-0,21723; ;4486
1.94703;1.12687;4.15542;1.70974;4.49341;-0,217234; ;237;3.17731;3.1773;4.49339;-0,217231; ;4584
1.02236;1.17661;1.26056;4.31297;4.49341;-0,217234; ;256;3.17731;3.17731;4.4934;-0,217231; ;4734
1.88024;1.40064;4.03832;1.97045;4.49341;-0,217234; ;244;3.1773;3.17731;4.49339;-0,21723; ;4508
1.86578;1.21035;4.20176;1.59247;4.49341;-0,217234; ;233;3.17731;3.17731;4.49339;-0,217231; ;4592
1.07698;1.60334;1.74543;4.14055;4.49341;-0,217234; ;226;3.17731;3.17731;4.4934;-0,217231; ;4693
1.96023;1.79059;4.14238;1.7411;4.49341;-0,217234; ;247;3.17731;3.17732;4.4934;-0,217231; ;4711
1.12279;1.1328;1.49571;4.23717;4.49341;-0,217234; ;235;3.17732;3.17731;4.4934;-0,217231; ;4737
1.55718;1.66934;1.55761;4.21481;4.49341;-0,217234; ;247;3.1773;3.17731;4.49339;-0,21723; ;4489
1.6374;1.90272;1.81467;4.11068;4.49341;-0,217234; ;221;3.17731;3.17731;4.49339;-0,217231; ;4616
1.99905;1.89325;4.0914;1.85774;4.49341;-0,217234; ;240;3.1773;3.17731;4.49339;-0,21723; ;4481
1.09295;1.28271;1.33572;4.29029;4.49341;-0,217234; ;235;3.17731;3.17731;4.4934;-0,217231; ;4710
1.87374;1.11226;4.33811;1.17112;4.49341;-0,217234; ;243;3.17731;3.1773;4.49339;-0,21723; ;4495
1.61048;1.98371;2.07137;3.9875;4.49341;-0,217234; ;232;3.17731;3.17731;4.4934;-0,217231; ;4703
1.1582;1.49083;1.84775;4.09592;4.49341;-0,217234; ;232;3.17731;3.17731;4.49339;-0,217231; ;4586
1.38331;1.15928;4.21541;1.55596;4.49341;-0,217234; ;238;3.17731;3.17731;4.49339;-0,217231; ;4598
1.50696;1.65656;1.81485;4.1106;4.49341;-0,217234; ;224;3.17731;3.1773;4.49339;-0,21723; ;4478
1.09516;1.21125;1.31215;4.29756;4.49341;-0,217234; ;241;3.17732;3.17731;4.4934;-0,217232; ;4935
1.72102;1.70732;4.13382;1.76133;4.49341;-0,217234; ;239;3.17731;3.1773;4.49339;-0,21723; ;4472
1.46624;1.36367;4.15354;1.7143;4.49341;-0,217234; ;230;3.1773;3.17731;4.49339;-0,21723; ;4489
1.49463;1.49588;1.76;4.13438;4.49341;-0,217234; ;229;3.17731;3.1773;4.49339;-0,21723; ;4485
1.33762;1.3643;1.57489;4.20838;4.49341;-0,217234; ;234;3.17731;3.17731;4.49339;-0,217231; ;4607
1.49546;1.76805;1.62258;4.19022;4.49341;-0,217234; ;238;3.1773;3.1773;4.49339;-0,21723; ;4500
1.98818;1.88593;3.94209;2.15653;4.49341;-0,217234; ;233;3.17731;3.1773;4.49339;-0,21723; ;4483
1.69943;1.61812;4.14395;1.73735;4.49341;-0,217234; ;244;3.17731;3.1773;4.49339;-0,21723; ;4515
1.75947;1.73415;3.9581;2.127;4.49341;-0,217234; ;236;3.17731;3.1773;4.49339;-0,21723; ;4491
1.30031;1.564;1.67378;4.17003;4.49341;-0,217234; ;239;3.1773;3.17731;4.49339;-0,21723; ;4494
1.47657;1.6163;1.35227;4.2851;4.49341;-0,217234; ;230;3.1773;3.1773;4.49339;-0,21723; ;4500
1.74209;1.85919;2.17527;3.93179;4.49341;-0,217234; ;251;3.17731;3.1773;4.49339;-0,21723; ;4476
1.16251;1.81448;1.34895;4.28615;4.49341;-0,217234; ;222;3.1773;3.17731;4.49339;-0,21723; ;4519
1.62736;1.1783;4.23059;1.51422;4.49341;-0,217234; ;241;3.1773;3.1773;4.49339;-0,21723; ;4480
1.84131;1.88415;1.99169;4.02789;4.49341;-0,217234; ;236;3.17731;3.1773;4.49339;-0,21723; ;4514
1.99116;1.66548;4.06294;1.91918;4.49341;-0,217234; ;233;3.17731;3.17731;4.4934;-0,217231; ;4713
1.99062;1.29494;4.25297;1.45017;4.49341;-0,217234; ;236;3.17731;3.1773;4.49339;-0,21723; ;4509
1.35334;1.21374;4.24958;1.46008;4.49341;-0,217234; ;233;3.17732;3.17731;4.4934;-0,217231; ;4721
1.81928;1.91918;2.19411;3.9213;4.49341;-0,217234; ;227;3.17732;3.17731;4.4934;-0,217232; ;4926
1.9945;1.65688;4.05178;1.94263;4.49341;-0,217234; ;233;3.17731;3.1773;4.49339;-0,21723; ;4484
1.30153;1.08474;4.27828;1.37369;4.49341;-0,217234; ;241;3.17731;3.17731;4.4934;-0,217231; ;4749
1.67854;1.8165;1.84856;4.09555;4.49341;-0,217234; ;224;3.1773;3.17731;4.49339;-0,21723; ;4503
1.8915;1.27624;4.31988;1.23669;4.49341;-0,217234; ;229;3.1773;3.17731;4.49339;-0,217231; ;4601
1.50842;1.75288;1.74171;4.14212;4.49341;-0,217234; ;234;3.17731;3.17732;4.4934;-0,217232; ;4816
1.99595;1.77632;4.12433;1.78344;4.49341;-0,217234; ;235;3.17731;3.17731;4.49339;-0,217231; ;4598
1.64279;1.68192;1.72016;4.15112;4.49341;-0,217234; ;222;3.1773;3.1773;4.49338;-0,217228; ;4363
1.7255;1.67887;3.96548;2.11322;4.49341;-0,217234; ;228;3.17731;3.1773;4.49339;-0,21723; ;4506
1.02958;1.27601;1.22041;4.3245;4.49341;-0,217234; ;230;3.1773;3.1773;4.49339;-0,21723; ;4493
1.74472;1.51808;4.21323;1.56187;4.49341;-0,217234; ;245;3.17731;3.1773;4.49339;-0,21723; ;4493
1.76584;1.69838;3.96868;2.1072;4.49341;-0,217234; ;240;3.1773;3.17731;4.49339;-0,21723; ;4462
1.29099;1.3612;1.58477;4.20467;4.49341;-0,217234; ;242;3.17731;3.17731;4.49339;-0,217231; ;4600
1.52434;1.00738;4.22116;1.54029;4.49341;-0,217234; ;240;3.17732;3.17731;4.4934;-0,217231; ;4725
1.54812;1.58502;1.35744;4.28347;4.49341;-0,217234; ;239;3.17731;3.17731;4.49339;-0,217231; ;4610
1.5838;1.06781;4.28563;1.3506;4.49341;-0,217234; ;225;3.1773;3.17731;4.49339;-0,21723; ;4468
